acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group
PA677483,0.03391200305295685,0.4694457239292018,Mazars,Stéphane,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Aveyron,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphane Mazars,0.0382127654378344,0.4694457239292018,332,0.026784150942995827,0.4733814855692043,0.008142265986099373,proche,True,False,187.0,0.5632530120481928,286.0,792,289,498,5,0,0.0063131313131313,0.0,0.9936868686868688,787,776,11,0.9860228716645488,#702A82,Majoritaire,Aveyron,1969-03-25,127.0,159.0
PA689,-0.1646246755616504,-0.5459884312709831,Buffet,Marie-George,PO730940,GDR,Gauche démocrate et républicaine,GDR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Seine-Saint-Denis,Employée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition,Marie-George Buffet,-0.1855025815695199,-0.5459884312709831,17,-0.16634002453324226,-0.6352762702649133,0.08930431464548814,proche,True,False,9.0,0.5294117647058824,28.0,497,227,216,54,0,0.1086519114688128,0.0,0.8913480885311871,442,441,1,0.997737556561086,#A41914,Opposition,Seine-Saint-Denis,1949-05-07,16.0,6.0
PA695100,0.14302024616479542,-0.1258870951641676,Habib,Meyer,PO771889,UDI_I,"UDI, Agir et Indépendants",UDI-AGIR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Français établis hors de France,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition,Meyer Habib,0.1611582515790126,-0.1258870951641676,12,0.10817484206422119,-0.082594838754502,0.05557356972493801,proche,True,False,10.0,0.8333333333333334,518.0,31,21,5,5,0,0.1612903225806451,0.0,0.8387096774193549,26,25,1,0.9615384615384616,,Opposition,Français établis hors de France,1961-04-28,7.0,8.0
PA702052,0.08179712975773519,0.0891088276231489,Sage,Maina,PO771923,AGIR-E,Agir ensemble,Agir ens,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Polynésie Française,Consultant en communication,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#C7C034,Opposition,Maina Sage,0.0921707434397009,0.0891088276231489,12,0.0805193039306545,0.18058169746734734,0.0914817946718254,proche,True,False,5.0,0.4166666666666667,471.0,324,195,111,18,0,0.0555555555555555,0.0,0.9444444444444444,304,302,2,0.993421052631579,,Opposition,Polynésie Française,1975-05-10,6.0,3.0
PA702054,0.023943913491717393,0.3234481184210659,Claireaux,Stéphane,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Saint-Pierre-et-Miquelon,Infographiste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphane Claireaux,0.0269805103666095,0.3234481184210659,332,0.026784150942995827,0.4733814855692043,0.14996026651469416,intermédiaire,False,False,137.0,0.4126506024096386,229.0,637,308,286,43,0,0.0675039246467817,0.0,0.9324960753532182,594,569,25,0.957912457912458,#702A82,Majoritaire,Saint-Pierre-et-Miquelon,1964-06-23,320.0,291.0
PA709315,0.3275339257572562,-0.3562685863940594,Viala,Arnaud,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aveyron,Profession rattachée à l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Arnaud Viala,0.3690721853955427,-0.3562685863940594,119,0.26226051945699275,-0.39586814371825485,0.0763462016757318,proche,True,False,102.0,0.8571428571428571,623.0,648,363,186,99,0,0.1527777777777778,0.0,0.8472222222222222,549,537,12,0.9781420765027322,#1C2EFA,Opposition,Aveyron,1974-12-04,104.0,44.0
PA712014,0.0923201470389962,0.1809357857756508,Ledoux,Vincent,PO771923,AGIR-E,Agir ensemble,Agir ens,M.,VLE,10,Nord,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/ledoux-vincent,#C7C034,Minoritaire,Vincent Ledoux,0.1040283028542588,0.1809357857756508,12,0.0805193039306545,0.18058169746734734,0.01180615418321195,proche,True,False,8.0,0.6666666666666666,489.0,230,150,70,10,0,0.0434782608695652,0.0,0.9565217391304348,219,218,1,0.9954337899543378,#C7C034,Minoritaire,Nord,1966-06-21,4.0,1.0
PA712015,0.18246311668568968,-0.3272574619066429,Dive,Julien,PO730934,LR,Les Républicains,LR,M.,JDV,2,Aisne,Chef de projet dans l'industrie,https://www.hatvp.fr/pages_nominatives/dive-julien,#1C2EFA,Opposition,Julien Dive,0.2056033159727653,-0.3272574619066429,119,0.26226051945699275,-0.39586814371825485,0.10523806890902088,intermédiaire,False,False,10.0,0.08403361344537816,529.0,700,427,199,74,0,0.1057142857142857,0.0,0.8942857142857142,625,605,20,0.968,#1C2EFA,Opposition,Aisne,1985-05-21,44.0,74.0
PA713448,0.1487576298946486,-0.2312517295454145,Brenier,Marine,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Alpes-Maritimes,Juriste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Marine Brenier,0.1676232574459135,-0.2312517295454145,119,0.26226051945699275,-0.39586814371825485,0.19995366901891498,intermédiaire,False,False,5.0,0.04201680672268908,520.0,25,13,6,6,0,0.24,0.0,0.76,19,18,1,0.9473684210526316,#1C2EFA,Opposition,Alpes-Maritimes,1986-08-11,118.0,103.5
PA717151,0.029614465489281,0.3773882543541008,de Sarnez,Marielle,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Paris,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Marielle de Sarnez,0.03337020881785,0.3773882543541008,44,0.05548791092720787,0.3045318099829089,0.07731427206694735,proche,True,False,7.0,0.1590909090909091,257.0,43,15,28,0,0,0.0,0.0,1.0,43,43,0,1.0,#F26D22,Minoritaire,Paris,1951-03-27,1.0,1.5
PA717167,-0.021901927301842105,0.6451790721697679,Mahjoubi,Mounir,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",16,Paris,Autre profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Mounir Mahjoubi,-0.0246795569496394,0.6451790721697679,332,0.026784150942995827,0.4733814855692043,0.17856300002139477,intermédiaire,False,False,24.0,0.07228915662650602,105.0,514,232,275,6,1,0.0116731517509727,0.0019455252918287,0.9863813229571984,506,483,23,0.9545454545454546,#702A82,Majoritaire,Paris,1984-03-01,190.0,297.0
PA717379,0.052919750460468276,0.5777137847368741,Maillard,Sylvain,PO730964,LAREM,La République en Marche,LaREM,M.,SMA,1,Paris,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/maillard-sylvain,#702A82,Majoritaire,Sylvain Maillard,0.0596310990010448,0.5777137847368741,332,0.026784150942995827,0.4733814855692043,0.10755602359584449,intermédiaire,False,False,271.0,0.8162650602409639,383.0,1306,452,840,14,0,0.010719754977029,0.0,0.9892802450229708,1292,1280,12,0.9907120743034056,#702A82,Majoritaire,Paris,1974-04-28,181.0,86.5
PA718674,0.05247020634888506,0.6927982650756388,Givernet,Olga,PO730964,LAREM,La République en Marche,LaREM,Mme,OGI,3,Ain,Ingénieure,https://www.hatvp.fr/pages_nominatives/givernet-olga,#702A82,Majoritaire,Olga Givernet,0.0591245431463799,0.6927982650756388,332,0.026784150942995827,0.4733814855692043,0.2209151343192442,intermédiaire,False,False,270.0,0.8132530120481928,380.0,665,278,386,1,0,0.0015037593984962,0.0,0.9984962406015038,664,658,6,0.9909638554216867,#702A82,Majoritaire,Ain,1981-10-17,30.0,84.0
PA718682,0.0144857521418662,0.3925307712564579,Trompille,Stéphane,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Ain,Employé de banque,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphane Trompille,0.0163228532364583,0.3925307712564579,332,0.026784150942995827,0.4733814855692043,0.08178073500496898,proche,True,False,98.0,0.29518072289156627,187.0,416,193,210,13,0,0.03125,0.0,0.96875,403,391,12,0.9702233250620348,#702A82,Majoritaire,Ain,1982-12-01,284.0,263.0
PA718694,0.07172191620111065,0.8331333984836583,Delatte,Marc,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Aisne,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Marc Delatte,0.080817778774825,0.8331333984836583,332,0.026784150942995827,0.4733814855692043,0.3625477094011247,éloigné,False,True,317.0,0.9548192771084337,457.0,1273,469,801,3,0,0.002356637863315,0.0,0.997643362136685,1269,1259,10,0.992119779353822,#702A82,Majoritaire,Aisne,1961-05-24,49.0,72.0
PA718706,-0.032442506421903015,0.3673666233799878,Fontaine-Domeizel,Emmanuelle,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Alpes-de-Haute-Provence,Infirmière libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Emmanuelle Fontaine-Domeizel,-0.0365569054172258,0.3673666233799878,332,0.026784150942995827,0.4733814855692043,0.12143701226404445,intermédiaire,False,False,17.0,0.05120481927710843,97.0,584,223,342,19,0,0.0325342465753424,0.0,0.9674657534246576,564,531,33,0.9414893617021276,#702A82,Majoritaire,Alpes-de-Haute-Provence,1973-08-28,287.0,311.0
PA718710,0.0396949643651579,0.4296725842785543,Boyer,Pascale,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Hautes-Alpes,"Contremaître, agent de maîtrise","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Pascale Boyer,0.0447291290927363,0.4296725842785543,332,0.026784150942995827,0.4733814855692043,0.04557583960013971,proche,True,False,213.0,0.641566265060241,314.0,1427,498,908,21,0,0.0147161878065872,0.0,0.9852838121934128,1406,1370,36,0.9743954480796586,#702A82,Majoritaire,Hautes-Alpes,1965-09-28,218.0,246.0
PA718720,-0.22080244974489327,-0.8352272518772171,Dufrègne,Jean-Paul,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Allier,Conseiller d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition,Jean-Paul Dufrègne,-0.2488048909120733,-0.8352272518772171,17,-0.16634002453324226,-0.6352762702649133,0.2072354960127694,intermédiaire,False,False,3.0,0.17647058823529413,19.0,1186,786,321,79,0,0.066610455311973,0.0,0.9333895446880268,1105,1101,4,0.9963800904977376,#A41914,Opposition,Allier,1958-03-28,4.0,10.0
PA718728,-0.031212403418338083,0.3779891544538404,Vanceunebrock,Laurence,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Allier,Fonctionnaire de catégorie B,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Laurence Vanceunebrock,-0.0351707992215464,0.3779891544538404,332,0.026784150942995827,0.4733814855692043,0.11163913808969675,intermédiaire,False,False,19.0,0.0572289156626506,99.0,539,269,259,11,0,0.0204081632653061,0.0,0.979591836734694,527,481,46,0.9127134724857684,#702A82,Majoritaire,Allier,1970-05-06,249.0,326.0
PA718736,0.061665262216703834,0.515829680358882,Peyrol,Bénédicte,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Allier,Conseiller juridique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Bénédicte Peyrol,0.0694857274301878,0.515829680358882,332,0.026784150942995827,0.4733814855692043,0.05494125193869558,proche,True,False,293.0,0.8825301204819277,414.0,1152,409,737,6,0,0.0052083333333333,0.0,0.9947916666666666,1146,1136,10,0.9912739965095986,#702A82,Majoritaire,Allier,1991-03-23,100.0,80.0
PA718744,-0.07815055320424732,0.1538552948686324,Bagarry,Delphine,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Alpes-de-Haute-Provence,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#8D949A,,Delphine Bagarry,-0.0880617035144586,0.1538552948686324,332,0.026784150942995827,0.4733814855692043,0.3363157425368127,éloigné,False,True,4.0,0.012048192771084338,69.0,73,52,17,4,0,0.0547945205479452,0.0,0.9452054794520548,66,66,0,1.0,#8D949A,,Alpes-de-Haute-Provence,1970-01-09,311.0,6.5
