acteur_id,groupe_code,groupe_libelle_court,nom,prenom,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share
PA722260,LAREM,LaREM,Villani,Cédric,293,122,164,7,0,0.023890784982935155,0,0.9761092150170648
PA722260,NI,NI,Villani,Cédric,157,97,42,18,0,0.11464968152866242,0,0.8853503184713376
PA722268,EDS,EDS,Wonner,Martine,25,16,8,1,0,0.04,0,0.96
PA722268,LAREM,LaREM,Wonner,Martine,800,239,523,38,0,0.0475,0,0.9525
PA722268,LT,LT,Wonner,Martine,171,93,70,8,0,0.04678362573099415,0,0.9532163742690059
PA722268,NI,NI,Wonner,Martine,172,117,46,9,0,0.05232558139534884,0,0.9476744186046512
PA722280,LR,LR,Meyer,Philippe,333,192,99,42,0,0.12612612612612611,0,0.8738738738738738
PA722284,DEM,Dem,Fuchs,Bruno,251,127,113,11,0,0.043824701195219126,0,0.9561752988047809
PA722284,MODEM,MODEM,Fuchs,Bruno,546,247,288,11,0,0.020146520146520148,0,0.9798534798534798
PA722292,LAREM,LaREM,Rudigoz,Thomas,955,389,559,7,0,0.007329842931937173,0,0.9926701570680628
PA722300,LAREM,LaREM,Khedher,Anissa,521,254,256,11,0,0.02111324376199616,0,0.9788867562380038
PA722308,LR,LR,Serre,Nathalie,369,199,132,38,0,0.10298102981029811,0,0.8970189701897019
PA722312,LAREM,LaREM,Bessot Ballot,Barbara,669,308,359,2,0,0.0029895366218236174,0,0.9970104633781763
PA722320,LAREM,LaREM,Lejeune,Christophe,509,222,283,4,0,0.007858546168958742,0,0.9921414538310412
PA722336,LAREM,LaREM,Thiébaut,Vincent,1626,572,1036,18,0,0.01107011070110701,0,0.988929889298893
PA722344,EDS,EDS,Julien-Laferrière,Hubert,56,37,14,5,0,0.08928571428571429,0,0.9107142857142857
PA722344,LAREM,LaREM,Julien-Laferrière,Hubert,302,123,175,4,0,0.013245033112582781,0,0.9867549668874173
PA722344,NI,NI,Julien-Laferrière,Hubert,220,129,64,27,0,0.12272727272727273,0,0.8772727272727273
PA722358,AGIR-E,Agir ens,Gassilloud,Thomas,199,111,76,12,0,0.06030150753768844,0,0.9396984924623115
PA722358,LAREM,LaREM,Gassilloud,Thomas,199,87,106,6,0,0.03015075376884422,0,0.9698492462311558
PA722366,LAREM,LaREM,Fugit,Jean-Luc,1606,651,945,10,0,0.0062266500622665,0,0.9937733499377335
PA722374,DEM,Dem,Isaac-Sibille,Cyrille,363,198,161,4,0,0.011019283746556474,0,0.9889807162534435
PA722374,MODEM,MODEM,Isaac-Sibille,Cyrille,422,179,236,7,0,0.016587677725118485,0,0.9834123222748815
PA722382,LAREM,LaREM,Dirx,Benjamin,772,285,487,0,0,0,0,1
PA722390,LR,LR,Corneloup,Josiane,649,329,211,109,0,0.1679506933744222,0,0.8320493066255779
PA722398,LAREM,LaREM,Rebeyrotte,Rémy,1371,486,884,1,0,7.293946024799417e-4,0,0.9992706053975201
PA724827,LAREM,LaREM,Ali,Ramlati,710,284,419,7,0,0.009859154929577466,0,0.9901408450704225
PA746,LR,LR,Carrez,Gilles,258,127,96,35,0,0.13565891472868216,0,0.8643410852713178
PA748954,LR,LR,Savignat,Antoine,567,291,209,67,0,0.11816578483245149,0,0.8818342151675485
PA755549,LT,LT,Brial,Sylvain,73,36,30,7,0,0.0958904109589041,0,0.9041095890410958
PA755549,NI,NI,Brial,Sylvain,22,8,13,1,0,0.045454545454545456,0,0.9545454545454546
PA759192,LR,LR,Poudroux,Jean-Luc,211,115,77,19,0,0.09004739336492891,0,0.909952606635071
PA760658,LAREM,LaREM,Chouat,Francis,490,240,248,2,0,0.004081632653061225,0,0.9959183673469387
PA767,LR,LR,Cattin,Jacques,542,270,202,70,0,0.12915129151291513,0,0.8708487084870848
PA774952,LR,LR,Benassaya,Philippe,233,129,85,19,0,0.0815450643776824,0,0.9184549356223176
PA774954,LR,LR,Blin,Anne-Laure,244,114,117,13,0,0.05327868852459016,0,0.9467213114754098
PA774956,LR,LR,Hemedinger,Yves,330,180,108,42,0,0.12727272727272726,0,0.8727272727272727
PA774958,SOC,SOC,Leseul,Gérard,540,317,118,105,0,0.19444444444444445,0,0.8055555555555556
PA774960,SOC,SOC,Santiago,Isabelle,293,188,70,35,0,0.11945392491467577,0,0.8805460750853242
PA774962,GDR,GDR,Lebon,Karine,282,178,81,23,0,0.08156028368794327,0,0.9184397163120568
PA783457,LR,LR,Habert-Dassault,Victor,80,48,29,3,0,0.0375,0,0.9625
PA783463,UDI_I,UDI-I,Métadier,Sophie,53,29,16,8,0,0.1509433962264151,0,0.8490566037735849
PA783468,SOC,SOC,El Aaraje,Lamia,176,123,47,6,0,0.03409090909090909,0,0.9659090909090909
PA784314,LAREM,LaREM,Leclercq,Christophe,218,94,116,8,0,0.03669724770642202,0,0.963302752293578
PA856,LR,LR,Cherpion,Gérard,610,318,218,74,0,0.12131147540983607,0,0.8786885245901639
PA923,LR,LR,Cornut-Gentille,François,334,159,134,41,0,0.12275449101796407,0,0.8772455089820359
PA942,LC,LC,de Courson,Charles,64,38,19,7,0,0.109375,0,0.890625
PA942,LT,LT,de Courson,Charles,462,227,200,35,0,0.07575757575757576,0,0.9242424242424242
PA942,UDI-AGIR,UDI-AGIR,de Courson,Charles,149,67,76,6,0,0.040268456375838924,0,0.959731543624161
PA998,LR,LR,Dassault,Olivier,103,40,48,15,0,0.14563106796116504,0,0.8543689320388349
