acteur_id,dim1,dim2
PA1001,0.5303938476320595,0.0894318165688273
PA1012,0.5036006814829241,0.1709683817268336
PA1020,0.2755715908537269,0.2445861691860665
PA1029,0.6103514758307994,0.2846065994492151
PA1031,0.3486434013491253,0.1444992326360915
PA1032,-0.227311809008092,-0.2881947045482452
PA1116,-0.3865484878389445,-0.2260648340433723
PA1124,0.3317453090750449,0.4886653414609981
PA1141,-0.1787540240199625,0.3660340253990011
PA1152,0.3409634631099145,0.2094664296753787
PA1155,-0.1832749416107015,-0.4337208094039699
PA1182,-0.3723811982890377,-0.1875819694040585
PA1193,-0.170038996173266,-0.3186228403202986
PA1198,-0.5351422368379328,-0.2002930259726434
PA1199,-0.1080170184459113,-0.2731947178891161
PA1206,0.0989040480679713,0.3617123725904828
PA1208,-0.168149537568492,-0.3804284203666603
PA1214,-0.34062648926986,-0.4843650641678181
PA1226,-0.4300684447454749,-0.4460352499292969
PA1243,-0.3278965754258719,-0.1515080506287722
PA1252,-0.4007318308218506,-0.0081156469061722
PA1263,0.3769516429929929,0.2030851565218569
PA1310,0.3570846795666855,0.2464663982526241
PA1353,-0.1822547777642424,-0.1926544215059291
PA1362,-0.2500967756518555,-0.4690860575204165
PA1364,-0.3172127849023567,0.5415355158714331
PA1373,0.0640952259365211,0.2172323684406585
PA1379,0.5667518506129672,-0.0273711373399866
PA1401,-0.488684742591885,-0.1443711383142888
PA1445,0.4852532175547605,0.4585645789262133
PA1459,0.6455654785384711,0.0053025401511119
PA1466,0.6456612690569,0.2825313263760912
PA1477,0.5243910913645198,0.3240895377028494
PA1483,0.4124738450429195,0.2498250861694946
PA1496,-0.2428198857115293,-0.2090267172147425
PA1498,0.5224001584795259,0.1729988632192759
PA1521,0.4205933123242083,0.0595951482441096
PA1567,-0.4547709187107771,0.0055619576353865
PA1574,0.996828396771487,0.0066494160459247
PA1579,-0.2861271522357025,-0.3821194590466081
PA1585,0.3106296093878256,0.5252471102447168
PA1592,-0.2101256768021032,-0.3058895036315175
PA1630,0.8090301473272367,0.384811515245233
PA1661,0.3100038431365913,0.3507795174370263
PA1689,-0.3294594763074061,-0.5213252892875384
PA1695,0.835860542031332,0.1199208438590933
PA1699,0.3811272958797982,0.21304244147681
PA1710,-0.3889898966994595,-0.2024740906649922
PA1748,-0.2126221424238186,-0.2949762213890237
PA1761,0.5037821354062426,0.1442491494665523
PA1770,0.5623949818926043,0.1999243372118273
PA1778,0.4248005199427164,0.3005618975698637
PA1789,-0.3260626502002747,-0.2466129236760793
PA1790,0.4094987443658165,0.2148689567033418
PA1809,-0.2553155838020045,0.0820300605149294
PA1816,-0.6320694517571103,-0.1967053930727952
PA1838,0.0623461371885164,0.3839804121946585
PA1844,-0.3368094326984381,-0.3708565885417438
PA1857,0.3403843473174639,0.2196975929300634
PA1866,-0.2703569810400588,-0.1835892721354693
PA1871,-0.2539933049013612,-0.4927522485569525
PA1874,0.3201085538544991,0.233429095560406
PA1880,-0.363670036919978,-0.1370541369788721
PA1886,-0.3267861556374567,-0.5656689866575959
PA1893,-0.3083935927850769,-0.0997254819740948
PA1911,-0.2846374206791957,-0.3937677050191556
PA1931,0.3766321422661532,0.3997440156135816
PA1936,-0.247686991904878,-0.4814515849509073
PA1946,0.4700056311186981,0.2305553656212728
PA1954,0.8629849580947379,0.3247026892442168
PA1960,0.1868454414575084,0.0947203498623046
PA1963,-0.4776228843119374,-0.3497325600791807
PA1977,-0.2752922021501042,-0.4124393696577777
PA1979,-0.6611854726068704,-0.5008524929920458
PA1991,-0.1880071806236174,-0.5186784499351552
PA2011,0.296167406059396,0.2504853338827869
PA2045,-0.5346688645906149,0.4114991829755578
PA2048,0.4758904266527512,0.3165863315924727
PA2051,-0.3141080307609765,-0.3584377560886015
PA2073,0.2824451477930449,0.2379093648020771
PA2075,-0.1431794623032669,0.2988704890771416
PA2083,0.3840125615536565,0.3240973014529498
PA2084,0.7144237136439153,-0.015148063165399
PA2086,0.449677665456785,0.3305465743889216
PA2089,0.3828307415068875,0.2865219918536697
PA2098,0.3422592117318614,0.235812434235513
PA2099,0.5696047406808908,0.266934011773481
PA2124,0.3572455407223844,0.2195736286485891
PA2155,0.9477218895755212,0.026440494226883
PA216574,0.1008712985447624,0.1836418318541963
PA2191,0.4979074782198211,0.4217790099174499
PA2229,0.5721862407864571,0.080749774845234
PA2236,0.1458723242417515,0.1601207797629172
PA223837,0.7168512767903894,0.073811322951464
PA2250,0.4262463146638515,0.1160011869027097
PA2257,0.3412368641680403,0.1537519068922935
PA2265,-0.3048037596720918,-0.6210775306325373
PA2277,0.6455687388500323,0.1512928813188683
PA2295,0.5280930955573421,0.1259374134149244
PA230,0.6402682950158917,0.1788885969419953
PA230329,0.5585753911815822,0.3961815016204865
PA2317,-0.5139663996257733,-0.6652459364760733
PA2338,-0.4503088520457015,0.0174099679012335
PA2343,-0.1642588558262343,-0.3167298282070064
PA2345,0.6568938681998446,0.3680257551782387
PA2365,-0.2347718472046558,-0.5410349395964886
PA2374,-0.5070336970199315,-0.0561765978260417
PA2377,0.3829775345645173,0.2176891760339044
PA243,0.3188300177548677,0.0893186824031406
PA2430,-0.1876094738492301,-0.297915555116474
PA2492,0.4820913319141571,0.3983805958442216
PA2503,-0.3189102971235604,-0.3982785153360981
PA2529,0.350582072755407,0.1658729504994218
PA2549,-0.5982850736034893,-0.2453718690445972
PA259,0.3333476281864301,0.2798279520898034
PA2597,0.2122092436669455,0.0899131450575244
PA2600,-0.1878276467265488,-0.2868990124485253
PA2603,-0.2705355401421904,-0.1612063122043439
PA2611,-0.3235192353854978,-0.2407658254742243
PA2631,-0.2815650002348651,-0.2948174779229905
PA2664,0.8286606350210773,0.2105743816832567
PA2667,0.1715652235119503,0.1619023804556102
PA266774,0.5350342458588151,0.2572414022870576
PA266776,0.4084878283916181,0.2548501294752575
PA266788,0.3888774000271534,0.2482812392975326
PA266797,0.3255740847726894,0.2658775612871661
PA266863,-0.3065789704910311,-0.2838380895752713
PA267013,0.5591692477029132,0.2811461941797553
PA267042,0.2360098742896216,0.0797939938947489
PA267057,0.4629994975530706,0.0666546419398497
PA267075,0.3869859213487143,0.3904017597468255
PA267080,0.4860722287262241,0.1150773188183877
PA267091,-0.2697100578719398,-0.5207921161743663
PA267148,0.3952225868704368,0.1939637517605423
PA267151,0.3823543722680282,0.1379786358725823
PA267165,0.3232244285386257,0.1576856348730808
PA267178,0.302213430447897,0.2569952354609197
PA267188,-0.3755808500018111,-0.7229749552670375
PA267200,0.5713651947876455,0.0310727772310248
PA267204,0.6211459946702798,0.0571841054192719
PA267227,0.3761120628717621,0.1668795106333237
PA267233,-0.238151746958336,-0.4351434862755894
PA267241,0.1923542402473614,0.071573172958202
PA267246,0.2548789699884678,0.3576421036572239
PA267260,0.3373904015283631,0.0877847972523073
PA267266,0.3832774548689154,0.109085210724599
PA267278,-0.3495841673980379,-0.0901998678731445
PA267285,0.1635111893790116,0.42008833911702
PA267289,0.4519264483730284,0.0997597095304404
PA267306,-0.2379994612719043,0.4975026998229925
PA267317,0.291942722540871,0.4990836383038637
PA267327,0.4159788684393155,0.2996599691381115
PA267330,0.1338206897917846,0.1244165017795647
PA267336,-0.0944524763778744,-0.0331429751237609
PA267355,0.3742495905995558,0.2415364527981757
PA267358,0.2933732360631564,0.314064525446883
PA267378,0.3573252986739176,0.3183744561666293
PA267407,-0.0495531516887087,-0.1118311445993981
PA267429,0.4016382577557064,0.163928371446084
PA267433,0.2408399596940143,0.3794575105470547
PA267450,0.4702439003075586,0.1262427885932751
PA267457,0.5469180553098649,0.1582352758250789
PA267459,0.3715736852540742,0.1874905642346026
PA267469,0.2961032959710875,-0.0711404786877637
PA267479,-0.3389640006946053,-0.0712392075199197
PA267492,-0.3539360781921027,0.6730527550854979
PA267499,0.4064540911115144,0.2162706846776901
PA2675,0.1961105437335833,0.0912361987895501
PA267506,0.5372007248570666,0.1445575917001295
PA267512,0.22606526552224,0.5085554247829384
PA267527,0.781315023965506,0.2434156707022226
PA267532,0.7451081386133523,0.3153571479268927
PA267534,-0.4633745032745863,-0.260346590254816
PA267551,0.7447808000340785,0.2536612666520343
PA267556,0.4635289774570086,0.0815827404688454
PA267576,0.3321092250825054,0.2839085152728967
PA267585,0.1477901601438126,0.1675204354555985
PA267591,0.4339846082123291,0.003892311894477
PA267598,0.8410016995791079,0.2696437557167568
PA267605,0.615831217569115,0.1076930790863983
PA267623,-0.1484813629753602,-0.3896294148671019
PA267628,0.3662175652226,0.3350389067576049
PA267673,0.1472226161307137,0.0851130827242601
PA267680,0.7013611747309001,0.0953135551339547
PA267689,0.7946970068344112,0.2476910192115737
PA267695,-0.2269733861513358,-0.244377424468526
PA267706,-0.3188469128104912,-0.4816164292322659
PA267728,0.3144243792303243,0.1840372736455922
PA267735,0.7884774386029322,0.2358800245302102
PA267743,0.6537367730329519,0.105526612986789
PA267762,0.3023468460320515,0.198954855631441
PA267765,0.1550725482701647,0.1625961449741979
PA267775,0.6753252347006732,0.2475564365463983
PA267785,0.7004920831508183,0.2115704222101162
PA267794,0.7572111572921824,0.1735437066107399
PA267797,0.5915160724312436,0.1879870171616187
PA267801,0.1401872362851957,0.1290900401471731
PA267813,0.3588428783952708,0.3369187004976282
PA267822,0.5416524419785607,0.2515302106507282
PA267835,-0.3029671841846629,-0.3564768188492154
PA267886,0.3610644919888084,0.2226400770986006
PA267895,0.3542886755417888,0.1753720388707972
PA267918,-0.2578362907418677,-0.1551836314481875
PA267923,-0.5559344201847859,-0.3991695366505798
PA267954,-0.4154937641543625,-0.3467616039452995
PA267965,-0.4314892637550234,-0.357260516909652
PA268019,0.1744420415768652,0.0945364205880684
PA268039,-0.4315212459753019,-0.6009793488706509
PA268042,-0.2776690777846939,-0.2496666990703263
PA268048,-0.2086920029451516,-0.2522284812282631
PA268051,0.4387513094436304,-0.0426474499970279
PA2685,-0.1741171642144972,-0.2083797388855986
PA2690,0.2156644669962164,0.0934850168744105
PA2693,-0.3136594647464329,-0.4006453308615527
PA2700,0.4850494987633222,0.138656448708352
PA2707,0.5563848921355219,0.1938706733920974
PA271,-0.4717493300844496,-0.2750196755265376
PA2713,-0.0977441993250525,-0.0194142327586805
PA2775,0.405720364740742,0.4966061981133241
PA2792,0.3671229670981366,0.2889436985279003
PA2796,0.3602422030007032,0.2909970853623198
PA2799,-0.1374742300214085,-0.3750047030377854
PA2800,-0.4664786939312769,-0.2017677842141787
PA2801,0.3805094562991367,0.4134850618484199
PA2815,0.3416201256462993,0.0824820964740834
PA2828,-0.0400770110352871,-0.1336363061542525
PA2859,-0.2565504937729572,-0.3826804846418783
PA2876,0.6114459472942358,0.1985845874267336
PA2883,-0.3618446270397405,-0.3886438769351075
PA2895,-0.4064434473525188,-0.1981289488853327
PA2907,0.4394059077200938,0.406273313019123
PA2936,0.3812392539384479,0.332684711298996
PA295,-0.3042028409739949,0.6026308556939933
PA2952,0.3917793102373151,0.0402613543921839
PA2960,0.4219136605483509,0.1178418943658432
PA2971,0.3267980539313792,0.132777543566761
PA304016,-0.1831874421505406,-0.218062897445147
PA309643,0.1588470772236031,0.5399070780944303
PA314,0.5721703160375202,0.2624145097259051
PA328,-0.3201281254430236,-0.4060729905124525
PA330008,0.2975403568184586,0.3564524015491333
PA330118,-0.2794037262881866,-0.5356143927017901
PA330130,-0.2695461405488114,-0.1891503240010561
PA330240,0.6076003188424745,0.242181690806281
PA330357,-0.2703694215703103,-0.4166500056551558
PA330546,-0.3748801643556829,-0.1953437130338057
PA330613,-0.2895166817258225,-0.3087833655973016
PA330684,0.3603100586289283,0.2396125102197497
PA330788,0.4058294227556834,0.1314471713449548
PA330981,-0.3497545995965954,-0.5515383478735695
PA331014,-0.259565668986383,-0.4579194058898552
PA331146,0.5595478639919527,0.2040311038444216
PA331282,-0.3113282228749335,-0.2409566302752561
PA331442,0.1754092798878092,0.1184494584460369
PA331481,0.5587660316501147,0.1878081191419701
PA331567,0.5891618741389555,0.4420219705383916
PA331582,0.1815432890430603,0.1347408796822171
PA331594,-0.2519063516178903,-0.1824845233427048
PA331658,-0.3022735398376286,-0.2747119830522637
PA331753,-0.3380236511154711,-0.234685747703438
PA331807,-0.5395866847582684,-0.3813522948119781
PA331835,-0.3810665107198884,-0.551074411711895
PA331924,-0.2260619723659669,-0.3126760653481652
