acteur_id,groupe_code,groupe_libelle_court,nom,prenom,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share
PA1182,SRC,SRC,Dufau,Jean-Pierre,141,117,13,11,0,0.07801418439716312,0,0.9219858156028369
PA1193,SER,SER,Dumas,William,29,13,16,0,0,0,0,1
PA1193,SRC,SRC,Dumas,William,180,130,49,1,0,0.005555555555555556,0,0.9944444444444445
PA1198,SER,SER,Dumont,Laurence,22,12,5,2,3,0.09090909090909091,0.13636363636363635,0.7727272727272727
PA1198,SRC,SRC,Dumont,Laurence,284,120,19,1,144,0.0035211267605633804,0.5070422535211268,0.4894366197183099
PA1199,SER,SER,Dumont,Jean-Louis,30,11,19,0,0,0,0,1
PA1199,SRC,SRC,Dumont,Jean-Louis,179,126,48,5,0,0.027932960893854747,0,0.9720670391061452
PA1206,NI,NI,Dupont-Aignan,Nicolas,130,36,80,14,0,0.1076923076923077,0,0.8923076923076924
PA1208,SER,SER,Dupré,Jean-Paul,11,8,3,0,0,0,0,1
PA1208,SRC,SRC,Dupré,Jean-Paul,140,117,20,3,0,0.02142857142857143,0,0.9785714285714285
PA1214,SER,SER,Durand,Yves,24,16,8,0,0,0,0,1
PA1214,SRC,SRC,Durand,Yves,190,135,54,1,0,0.005263157894736842,0,0.9947368421052631
PA1226,SER,SER,Duron,Philippe,26,13,13,0,0,0,0,1
PA1226,SRC,SRC,Duron,Philippe,150,126,23,1,0,0.006666666666666667,0,0.9933333333333333
PA1243,SRC,SRC,Eckert,Christian,68,65,0,1,2,0.014705882352941176,0.029411764705882353,0.9558823529411765
PA1252,SER,SER,Emmanuelli,Henri,11,11,0,0,0,0,0,1
PA1252,SRC,SRC,Emmanuelli,Henri,136,114,8,14,0,0.10294117647058823,0,0.8970588235294118
PA1263,LES-REP,Les Républicains,Estrosi,Christian,17,6,10,1,0,0.058823529411764705,0,0.9411764705882353
PA1263,R-UMP,Rassemblement-UMP,Estrosi,Christian,1,0,1,0,0,0,0,1
PA1263,UMP,UMP,Estrosi,Christian,99,14,81,4,0,0.04040404040404041,0,0.9595959595959596
PA1268,SRC,SRC,Fabius,Laurent,13,0,0,0,13,0,1,0
PA1310,LES-REP,Les Républicains,Fillon,François,39,15,21,3,0,0.07692307692307693,0,0.9230769230769231
PA1310,R-UMP,Rassemblement-UMP,Fillon,François,1,0,1,0,0,0,0,1
PA1310,UMP,UMP,Fillon,François,108,17,86,5,0,0.046296296296296294,0,0.9537037037037037
PA1353,SER,SER,Françaix,Michel,25,12,13,0,0,0,0,1
PA1353,SRC,SRC,Françaix,Michel,123,114,8,1,0,0.008130081300813009,0,0.991869918699187
PA1362,SER,SER,Franqueville,Christian,27,14,13,0,0,0,0,1
PA1362,SRC,SRC,Franqueville,Christian,158,127,27,4,0,0.02531645569620253,0,0.9746835443037974
PA1364,GDR,GDR,Fraysse,Jacqueline,244,121,97,26,0,0.10655737704918032,0,0.8934426229508197
PA1373,UDI,UDI,Fritch,Édouard,61,13,25,23,0,0.3770491803278688,0,0.6229508196721312
PA1379,LES-REP,Les Républicains,Fromion,Yves,59,27,29,3,0,0.05084745762711865,0,0.9491525423728814
PA1379,UMP,UMP,Fromion,Yves,118,24,89,5,0,0.0423728813559322,0,0.9576271186440678
PA1401,SER,SER,Galut,Yann,23,13,9,1,0,0.043478260869565216,0,0.9565217391304348
PA1401,SRC,SRC,Galut,Yann,131,116,14,1,0,0.007633587786259542,0,0.9923664122137404
PA1445,LES-REP,Les Républicains,Gaymard,Hervé,43,17,22,4,0,0.09302325581395349,0,0.9069767441860465
PA1445,R-UMP,Rassemblement-UMP,Gaymard,Hervé,1,0,1,0,0,0,0,1
PA1445,UMP,UMP,Gaymard,Hervé,139,38,93,8,0,0.05755395683453238,0,0.9424460431654677
PA1459,LES-REP,Les Républicains,Gérard,Bernard,69,38,30,1,0,0.014492753623188406,0,0.9855072463768116
PA1459,UMP,UMP,Gérard,Bernard,128,28,94,6,0,0.046875,0,0.953125
PA1466,LES-REP,Les Républicains,Gest,Alain,41,21,17,3,0,0.07317073170731707,0,0.926829268292683
PA1466,UMP,UMP,Gest,Alain,101,15,81,5,0,0.04950495049504951,0,0.9504950495049505
PA1477,LES-REP,Les Républicains,Ginesta,Jordi,30,8,20,2,0,0.06666666666666667,0,0.9333333333333333
PA1477,R-UMP,Rassemblement-UMP,Ginesta,Jordi,1,0,1,0,0,0,0,1
PA1477,UMP,UMP,Ginesta,Jordi,101,13,87,1,0,0.009900990099009901,0,0.9900990099009901
PA1483,LES-REP,Les Républicains,Giran,Jean-Pierre,30,8,20,2,0,0.06666666666666667,0,0.9333333333333333
PA1483,R-UMP,Rassemblement-UMP,Giran,Jean-Pierre,1,0,1,0,0,0,0,1
PA1483,UMP,UMP,Giran,Jean-Pierre,98,10,86,2,0,0.02040816326530612,0,0.9795918367346939
PA1496,SER,SER,Glavany,Jean,16,11,5,0,0,0,0,1
PA1496,SRC,SRC,Glavany,Jean,139,120,17,2,0,0.014388489208633094,0,0.9856115107913669
PA1498,LES-REP,Les Républicains,Goasguen,Claude,49,21,25,3,0,0.061224489795918366,0,0.9387755102040817
PA1498,UMP,UMP,Goasguen,Claude,98,11,82,5,0,0.05102040816326531,0,0.9489795918367347
PA1521,LES-REP,Les Républicains,Goujon,Philippe,64,37,25,2,0,0.03125,0,0.96875
PA1521,UMP,UMP,Goujon,Philippe,110,18,87,5,0,0.045454545454545456,0,0.9545454545454546
PA1567,SRC,SRC,Guedj,Jérôme,75,61,4,10,0,0.13333333333333333,0,0.8666666666666667
PA1574,LES-REP,Les Républicains,Guibal,Jean-Claude,48,26,19,3,0,0.0625,0,0.9375
PA1574,R-UMP,Rassemblement-UMP,Guibal,Jean-Claude,1,0,1,0,0,0,0,1
PA1574,UMP,UMP,Guibal,Jean-Claude,109,15,87,7,0,0.06422018348623854,0,0.9357798165137615
PA1579,SER,SER,Guigou,Élisabeth,14,12,2,0,0,0,0,1
PA1579,SRC,SRC,Guigou,Élisabeth,156,130,26,0,0,0,0,1
PA1585,LES-REP,Les Républicains,Guillet,Jean-Jacques,60,28,25,7,0,0.11666666666666667,0,0.8833333333333333
PA1585,R-UMP,Rassemblement-UMP,Guillet,Jean-Jacques,1,0,1,0,0,0,0,1
PA1585,UMP,UMP,Guillet,Jean-Jacques,109,16,87,6,0,0.05504587155963303,0,0.944954128440367
PA1592,SER,SER,Habib,David,34,12,14,0,8,0,0.23529411764705882,0.7647058823529411
PA1592,SRC,SRC,Habib,David,191,115,30,4,42,0.020942408376963352,0.2198952879581152,0.7591623036649214
PA1630,LES-REP,Les Républicains,Herbillon,Michel,39,15,21,3,0,0.07692307692307693,0,0.9230769230769231
PA1630,UMP,UMP,Herbillon,Michel,107,14,86,7,0,0.06542056074766354,0,0.9345794392523364
PA1661,LES-REP,Les Républicains,Houillon,Philippe,63,32,25,6,0,0.09523809523809523,0,0.9047619047619048
PA1661,R-UMP,Rassemblement-UMP,Houillon,Philippe,1,0,1,0,0,0,0,1
PA1661,UMP,UMP,Houillon,Philippe,119,20,92,7,0,0.058823529411764705,0,0.9411764705882353
PA1689,SER,SER,Imbert,Françoise,17,13,4,0,0,0,0,1
PA1689,SRC,SRC,Imbert,Françoise,171,136,35,0,0,0,0,1
PA1695,LES-REP,Les Républicains,Jacob,Christian,72,36,34,2,0,0.027777777777777776,0,0.9722222222222222
PA1695,UMP,UMP,Jacob,Christian,147,42,98,7,0,0.047619047619047616,0,0.9523809523809523
PA1699,LES-REP,Les Républicains,Jacquat,Denis,48,21,25,2,0,0.041666666666666664,0,0.9583333333333334
PA1699,UMP,UMP,Jacquat,Denis,126,26,93,7,0,0.05555555555555555,0,0.9444444444444444
PA1710,SER,SER,Janquin,Serge,11,9,2,0,0,0,0,1
PA1710,SRC,SRC,Janquin,Serge,159,127,26,6,0,0.03773584905660377,0,0.9622641509433962
PA1748,SRC,SRC,Jung,Armand,123,108,9,6,0,0.04878048780487805,0,0.9512195121951219
PA1761,LES-REP,Les Républicains,Kert,Christian,68,37,27,4,0,0.058823529411764705,0,0.9411764705882353
PA1761,UMP,UMP,Kert,Christian,116,18,91,7,0,0.0603448275862069,0,0.9396551724137931
PA1770,LES-REP,Les Républicains,Kossowski,Jacques,33,13,19,1,0,0.030303030303030304,0,0.9696969696969697
PA1770,UMP,UMP,Kossowski,Jacques,108,13,89,6,0,0.05555555555555555,0,0.9444444444444444
PA1778,LES-REP,Les Républicains,Labaune,Patrick,28,9,17,2,0,0.07142857142857142,0,0.9285714285714286
PA1778,UMP,UMP,Labaune,Patrick,85,8,74,3,0,0.03529411764705882,0,0.9647058823529412
PA1789,SER,SER,Lacuey,Conchita,13,10,3,0,0,0,0,1
PA1789,SRC,SRC,Lacuey,Conchita,134,124,10,0,0,0,0,1
PA1790,LES-REP,Les Républicains,Laffineur,Marc,28,10,16,2,0,0.07142857142857142,0,0.9285714285714286
PA1790,UMP,UMP,Laffineur,Marc,113,23,89,1,0,0.008849557522123894,0,0.9911504424778761
PA1809,RRDP,RRDP,Lambert,Jérôme,84,51,21,12,0,0.14285714285714285,0,0.8571428571428571
PA1809,SRC,SRC,Lambert,Jérôme,67,46,2,19,0,0.2835820895522388,0,0.7164179104477612
PA1816,SER,SER,Lamy,François,13,10,3,0,0,0,0,1
PA1816,SRC,SRC,Lamy,François,88,53,17,5,13,0.056818181818181816,0.14772727272727273,0.7954545454545454
PA1838,NI,NI,Lassalle,Jean,179,74,68,37,0,0.20670391061452514,0,0.7932960893854749
PA1844,SER,SER,Launay,Jean,34,16,18,0,0,0,0,1
PA1844,SRC,SRC,Launay,Jean,232,149,78,5,0,0.021551724137931036,0,0.978448275862069
PA1857,LES-REP,Les Républicains,Lazaro,Thierry,39,15,22,2,0,0.05128205128205128,0,0.9487179487179487
PA1857,R-UMP,Rassemblement-UMP,Lazaro,Thierry,1,0,1,0,0,0,0,1
PA1857,UMP,UMP,Lazaro,Thierry,99,10,82,7,0,0.0707070707070707,0,0.9292929292929293
PA1866,SER,SER,Le Bris,Gilbert,23,11,12,0,0,0,0,1
PA1866,SRC,SRC,Le Bris,Gilbert,166,133,31,2,0,0.012048192771084338,0,0.9879518072289156
PA1871,SER,SER,Le Déaut,Jean-Yves,27,14,11,2,0,0.07407407407407407,0,0.9259259259259259
PA1871,SRC,SRC,Le Déaut,Jean-Yves,140,127,12,1,0,0.007142857142857143,0,0.9928571428571429
PA1874,LES-REP,Les Républicains,Le Fur,Marc,95,40,27,2,26,0.021052631578947368,0.2736842105263158,0.7052631578947368
PA1874,UMP,UMP,Le Fur,Marc,323,85,115,12,111,0.03715170278637771,0.34365325077399383,0.6191950464396285
PA1880,SRC,SRC,Le Guen,Jean-Marie,67,62,1,2,2,0.029850746268656716,0.029850746268656716,0.9402985074626866
PA1886,SER,SER,Le Roux,Bruno,43,18,25,0,0,0,0,1
PA1886,SRC,SRC,Le Roux,Bruno,293,172,121,0,0,0,0,1
PA1893,SER,SER,Lebranchu,Marylise,24,18,6,0,0,0,0,1
PA1893,SRC,SRC,Lebranchu,Marylise,21,6,2,0,13,0,0.6190476190476191,0.38095238095238093
PA1911,SER,SER,Lefait,Michel,12,10,2,0,0,0,0,1
PA1911,SRC,SRC,Lefait,Michel,147,125,19,3,0,0.02040816326530612,0,0.9795918367346939
PA1931,LES-REP,Les Républicains,Lellouche,Pierre,65,24,30,11,0,0.16923076923076924,0,0.8307692307692308
PA1931,R-UMP,Rassemblement-UMP,Lellouche,Pierre,1,0,1,0,0,0,0,1
PA1931,UMP,UMP,Lellouche,Pierre,121,28,87,6,0,0.049586776859504134,0,0.9504132231404959
PA1936,SER,SER,Lemasle,Patrick,25,12,13,0,0,0,0,1
PA1936,SRC,SRC,Lemasle,Patrick,135,116,18,1,0,0.007407407407407408,0,0.9925925925925926
PA1946,LES-REP,Les Républicains,Leonetti,Jean,50,22,27,1,0,0.02,0,0.98
PA1946,R-UMP,Rassemblement-UMP,Leonetti,Jean,1,0,1,0,0,0,0,1
PA1946,UMP,UMP,Leonetti,Jean,106,15,84,7,0,0.0660377358490566,0,0.9339622641509434
PA1954,LES-REP,Les Républicains,Lequiller,Pierre,55,27,26,2,0,0.03636363636363636,0,0.9636363636363636
PA1954,UMP,UMP,Lequiller,Pierre,117,22,90,5,0,0.042735042735042736,0,0.9572649572649573
PA1960,UDI,UDI,Leroy,Maurice,164,56,77,31,0,0.18902439024390244,0,0.8109756097560976
PA1963,SER,SER,Lesage,Michel,14,9,5,0,0,0,0,1
PA1963,SRC,SRC,Lesage,Michel,174,132,40,2,0,0.011494252873563218,0,0.9885057471264368
PA1977,SER,SER,Liebgott,Michel,16,10,6,0,0,0,0,1
PA1977,SRC,SRC,Liebgott,Michel,177,136,39,2,0,0.011299435028248588,0,0.9887005649717514
PA1979,SER,SER,Lignières-Cassou,Martine,25,15,10,0,0,0,0,1
PA1979,SRC,SRC,Lignières-Cassou,Martine,199,136,55,8,0,0.04020100502512563,0,0.9597989949748744
PA1991,SER,SER,Loncle,François,32,15,14,3,0,0.09375,0,0.90625
PA1991,SRC,SRC,Loncle,François,188,139,45,4,0,0.02127659574468085,0,0.9787234042553191
PA2011,LES-REP,Les Républicains,Luca,Lionnel,29,9,18,2,0,0.06896551724137931,0,0.9310344827586207
PA2011,UMP,UMP,Luca,Lionnel,91,8,76,7,0,0.07692307692307693,0,0.9230769230769231
PA2045,ECOLO,Écolo,Mamère,Noël,150,91,25,34,0,0.22666666666666666,0,0.7733333333333333
PA2045,NI,NI,Mamère,Noël,20,12,5,3,0,0.15,0,0.85
PA2048,LES-REP,Les Républicains,Mancel,Jean-François,56,27,27,2,0,0.03571428571428571,0,0.9642857142857143
PA2048,UMP,UMP,Mancel,Jean-François,105,14,88,3,0,0.02857142857142857,0,0.9714285714285714
PA2051,SRC,SRC,Mandon,Thierry,131,67,0,0,64,0,0.48854961832061067,0.5114503816793893
PA2073,LES-REP,Les Républicains,Mariani,Thierry,49,20,28,1,0,0.02040816326530612,0,0.9795918367346939
PA2073,UMP,UMP,Mariani,Thierry,118,21,84,13,0,0.11016949152542373,0,0.8898305084745762
PA2075,GDR,GDR,Marie-Jeanne,Alfred,106,41,51,14,0,0.1320754716981132,0,0.8679245283018868
PA2083,LES-REP,Les Républicains,Mariton,Hervé,46,12,32,2,0,0.043478260869565216,0,0.9565217391304348
PA2083,UMP,UMP,Mariton,Hervé,103,14,85,4,0,0.038834951456310676,0,0.9611650485436893
PA2084,LES-REP,Les Républicains,Marleix,Alain,34,14,19,1,0,0.029411764705882353,0,0.9705882352941176
PA2084,R-UMP,Rassemblement-UMP,Marleix,Alain,1,0,1,0,0,0,0,1
PA2084,UMP,UMP,Marleix,Alain,103,13,88,2,0,0.019417475728155338,0,0.9805825242718447
PA2086,LES-REP,Les Républicains,Marlin,Franck,32,10,20,2,0,0.0625,0,0.9375
PA2086,UMP,UMP,Marlin,Franck,85,7,77,1,0,0.011764705882352941,0,0.9882352941176471
PA2089,LES-REP,Les Républicains,Marsaud,Alain,41,18,22,1,0,0.024390243902439025,0,0.975609756097561
PA2089,UMP,UMP,Marsaud,Alain,101,9,83,9,0,0.0891089108910891,0,0.9108910891089109
PA2098,LES-REP,Les Républicains,Martin,Philippe Armand,48,19,27,2,0,0.041666666666666664,0,0.9583333333333334
PA2098,R-UMP,Rassemblement-UMP,Martin,Philippe Armand,1,0,1,0,0,0,0,1
PA2098,UMP,UMP,Martin,Philippe Armand,107,23,78,6,0,0.056074766355140186,0,0.9439252336448598
PA2099,LES-REP,Les Républicains,Martin-Lalande,Patrice,52,22,27,3,0,0.057692307692307696,0,0.9423076923076923
PA2099,UMP,UMP,Martin-Lalande,Patrice,111,17,87,7,0,0.06306306306306306,0,0.9369369369369369
PA2124,LES-REP,Les Républicains,Mathis,Jean-Claude,46,19,23,4,0,0.08695652173913043,0,0.9130434782608695
PA2124,R-UMP,Rassemblement-UMP,Mathis,Jean-Claude,1,0,1,0,0,0,0,1
PA2124,UMP,UMP,Mathis,Jean-Claude,118,23,89,6,0,0.05084745762711865,0,0.9491525423728814
PA2155,LES-REP,Les Républicains,Menuel,Gérard,73,40,29,4,0,0.0547945205479452,0,0.9452054794520548
PA2155,UMP,UMP,Menuel,Gérard,19,12,6,1,0,0.05263157894736842,0,0.9473684210526315
PA216574,UDI,UDI,Hillmeyer,Francis,150,43,73,34,0,0.22666666666666666,0,0.7733333333333333
PA2191,LES-REP,Les Républicains,Mignon,Jean-Claude,59,26,29,4,0,0.06779661016949153,0,0.9322033898305084
PA2191,R-UMP,Rassemblement-UMP,Mignon,Jean-Claude,1,0,1,0,0,0,0,1
PA2191,UMP,UMP,Mignon,Jean-Claude,96,12,79,5,0,0.052083333333333336,0,0.9479166666666666
PA2229,LES-REP,Les Républicains,Morange,Pierre,49,24,22,3,0,0.061224489795918366,0,0.9387755102040817
PA2229,UMP,UMP,Morange,Pierre,110,16,87,7,0,0.06363636363636363,0,0.9363636363636364
PA2236,UDI,UDI,Morin,Hervé,129,33,59,37,0,0.2868217054263566,0,0.7131782945736435
PA223837,LES-REP,Les Républicains,Brochand,Bernard,30,10,18,2,0,0.06666666666666667,0,0.9333333333333333
PA223837,R-UMP,Rassemblement-UMP,Brochand,Bernard,1,0,1,0,0,0,0,1
PA223837,UMP,UMP,Brochand,Bernard,104,11,89,4,0,0.038461538461538464,0,0.9615384615384616
PA2240,SRC,SRC,Moscovici,Pierre,23,10,0,0,13,0,0.5652173913043478,0.43478260869565216
PA2250,LES-REP,Les Républicains,Moyne-Bressand,Alain,53,25,26,2,0,0.03773584905660377,0,0.9622641509433962
PA2250,UMP,UMP,Moyne-Bressand,Alain,106,16,86,4,0,0.03773584905660377,0,0.9622641509433962
PA2257,LES-REP,Les Républicains,Myard,Jacques,59,26,28,5,0,0.0847457627118644,0,0.9152542372881356
PA2257,UMP,UMP,Myard,Jacques,122,23,92,7,0,0.05737704918032787,0,0.9426229508196722
PA2265,SER,SER,Nauche,Philippe,26,14,12,0,0,0,0,1
PA2265,SRC,SRC,Nauche,Philippe,148,128,20,0,0,0,0,1
PA2277,LES-REP,Les Républicains,Nicolin,Yves,53,27,25,1,0,0.018867924528301886,0,0.9811320754716981
PA2277,UMP,UMP,Nicolin,Yves,113,23,86,4,0,0.035398230088495575,0,0.9646017699115044
PA2295,LES-REP,Les Républicains,Ollier,Patrick,46,23,21,2,0,0.043478260869565216,0,0.9565217391304348
PA2295,R-UMP,Rassemblement-UMP,Ollier,Patrick,1,0,1,0,0,0,0,1
PA2295,UMP,UMP,Ollier,Patrick,115,23,87,5,0,0.043478260869565216,0,0.9565217391304348
PA230,LES-REP,Les Républicains,Accoyer,Bernard,65,28,35,2,0,0.03076923076923077,0,0.9692307692307692
PA230,UMP,UMP,Accoyer,Bernard,131,23,103,5,0,0.03816793893129771,0,0.9618320610687023
PA230329,LES-REP,Les Républicains,Lamour,Jean-François,45,14,26,5,0,0.1111111111111111,0,0.8888888888888888
PA230329,R-UMP,Rassemblement-UMP,Lamour,Jean-François,1,0,1,0,0,0,0,1
PA230329,UMP,UMP,Lamour,Jean-François,124,27,92,5,0,0.04032258064516129,0,0.9596774193548387
PA2317,SER,SER,Pajon,Michel,15,11,4,0,0,0,0,1
PA2317,SRC,SRC,Pajon,Michel,119,110,9,0,0,0,0,1
PA2338,SER,SER,Paul,Christian,14,8,5,1,0,0.07142857142857142,0,0.9285714285714286
PA2338,SRC,SRC,Paul,Christian,170,140,16,14,0,0.08235294117647059,0,0.9176470588235294
PA2343,SER,SER,Peiro,Germinal,11,10,1,0,0,0,0,1
PA2343,SRC,SRC,Peiro,Germinal,167,124,43,0,0,0,0,1
PA2345,LES-REP,Les Républicains,Pélissard,Jacques,36,13,21,2,0,0.05555555555555555,0,0.9444444444444444
PA2345,UMP,UMP,Pélissard,Jacques,126,22,95,9,0,0.07142857142857142,0,0.9285714285714286
PA2365,SER,SER,Perez,Jean-Claude,14,11,3,0,0,0,0,1
PA2365,SRC,SRC,Perez,Jean-Claude,140,111,21,8,0,0.05714285714285714,0,0.9428571428571428
PA2374,SER,SER,Gaillard,Geneviève,24,12,12,0,0,0,0,1
PA2374,SRC,SRC,Gaillard,Geneviève,184,130,44,10,0,0.05434782608695652,0,0.9456521739130435
PA2377,LES-REP,Les Républicains,Perrut,Bernard,56,29,24,3,0,0.05357142857142857,0,0.9464285714285714
PA2377,UMP,UMP,Perrut,Bernard,120,21,90,9,0,0.075,0,0.925
PA2424,UDI,UDI,Plagnol,Henri,3,2,1,0,0,0,0,1
PA243,LES-REP,Les Républicains,Albarello,Yves,63,29,32,2,0,0.031746031746031744,0,0.9682539682539683
PA243,UMP,UMP,Albarello,Yves,115,19,90,6,0,0.05217391304347826,0,0.9478260869565217
PA2430,SER,SER,Plisson,Philippe,30,15,15,0,0,0,0,1
PA2430,SRC,SRC,Plisson,Philippe,161,131,30,0,0,0,0,1
PA2492,LES-REP,Les Républicains,Quentin,Didier,40,14,21,5,0,0.125,0,0.875
PA2492,UMP,UMP,Quentin,Didier,109,14,90,5,0,0.045871559633027525,0,0.9541284403669725
PA2503,SER,SER,Raimbourg,Dominique,39,18,21,0,0,0,0,1
PA2503,SRC,SRC,Raimbourg,Dominique,204,146,58,0,0,0,0,1
PA2529,LES-REP,Les Républicains,Reitzer,Jean-Luc,32,11,18,3,0,0.09375,0,0.90625
PA2529,UMP,UMP,Reitzer,Jean-Luc,113,17,85,11,0,0.09734513274336283,0,0.9026548672566371
PA2549,SER,SER,Reynaud,Marie-Line,17,11,6,0,0,0,0,1
PA2549,SRC,SRC,Reynaud,Marie-Line,145,125,18,2,0,0.013793103448275862,0,0.9862068965517241
PA259,LES-REP,Les Républicains,Ameline,Nicole,51,25,24,2,0,0.0392156862745098,0,0.9607843137254902
PA259,UMP,UMP,Ameline,Nicole,112,20,84,8,0,0.07142857142857142,0,0.9285714285714286
PA2597,UDI,UDI,Rochebloine,François,186,68,92,26,0,0.13978494623655913,0,0.8602150537634409
PA2600,SER,SER,Rodet,Alain,13,11,2,0,0,0,0,1
PA2600,SRC,SRC,Rodet,Alain,126,119,5,2,0,0.015873015873015872,0,0.9841269841269841
PA2603,SER,SER,Rogemont,Marcel,13,11,0,2,0,0.15384615384615385,0,0.8461538461538461
PA2603,SRC,SRC,Rogemont,Marcel,132,118,11,3,0,0.022727272727272728,0,0.9772727272727273
PA2611,SER,SER,Roman,Bernard,7,4,3,0,0,0,0,1
PA2611,SRC,SRC,Roman,Bernard,150,117,25,8,0,0.05333333333333334,0,0.9466666666666667
PA2631,SER,SER,Rouquet,René,29,15,14,0,0,0,0,1
PA2631,SRC,SRC,Rouquet,René,127,119,8,0,0,0,0,1
PA2664,LES-REP,Les Républicains,Salen,Paul,35,13,19,3,0,0.08571428571428572,0,0.9142857142857143
PA2664,UMP,UMP,Salen,Paul,111,20,77,14,0,0.12612612612612611,0,0.8738738738738738
PA2667,UDI,UDI,Salles,Rudy,145,42,72,31,0,0.21379310344827587,0,0.7862068965517242
PA266774,LES-REP,Les Républicains,Furst,Laurent,54,25,26,3,0,0.05555555555555555,0,0.9444444444444444
PA266774,UMP,UMP,Furst,Laurent,151,44,99,8,0,0.052980132450331126,0,0.9470198675496688
PA266776,LES-REP,Les Républicains,Reiss,Frédéric,103,57,41,5,0,0.04854368932038835,0,0.9514563106796117
PA266776,R-UMP,Rassemblement-UMP,Reiss,Frédéric,1,0,1,0,0,0,0,1
PA266776,UMP,UMP,Reiss,Frédéric,196,84,104,8,0,0.04081632653061224,0,0.9591836734693877
PA266788,LES-REP,Les Républicains,Morel-À-L'Huissier,Pierre,87,43,38,6,0,0.06896551724137931,0,0.9310344827586207
PA266788,UMP,UMP,Morel-À-L'Huissier,Pierre,129,28,93,8,0,0.06201550387596899,0,0.937984496124031
PA266797,LES-REP,Les Républicains,Gosselin,Philippe,64,32,29,3,0,0.046875,0,0.953125
PA266797,UMP,UMP,Gosselin,Philippe,140,41,90,9,0,0.06428571428571428,0,0.9357142857142857
PA266863,SRC,SRC,Fougerat,Jean-Pierre,73,73,0,0,0,0,0,1
PA267013,LES-REP,Les Républicains,Sordi,Michel,51,26,22,3,0,0.058823529411764705,0,0.9411764705882353
PA267013,R-UMP,Rassemblement-UMP,Sordi,Michel,1,0,1,0,0,0,0,1
PA267013,UMP,UMP,Sordi,Michel,134,34,91,9,0,0.06716417910447761,0,0.9328358208955224
PA267042,UDI,UDI,Favennec-Bécot,Yannick,189,65,91,33,0,0.1746031746031746,0,0.8253968253968254
PA267057,LES-REP,Les Républicains,Lett,Céleste,35,13,19,3,0,0.08571428571428572,0,0.9142857142857143
PA267057,R-UMP,Rassemblement-UMP,Lett,Céleste,1,0,1,0,0,0,0,1
PA267057,UMP,UMP,Lett,Céleste,100,12,85,3,0,0.03,0,0.97
PA267075,LES-REP,Les Républicains,Blanc,Étienne,19,5,13,1,0,0.05263157894736842,0,0.9473684210526315
PA267075,UMP,UMP,Blanc,Étienne,119,21,93,5,0,0.04201680672268908,0,0.957983193277311
