acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group
PA266797,0.2485400851855801,-0.09710506556257355,Gosselin,Philippe,PO800508,LR,Les Républicains,LR,M.,PGS,1.0,Manche,Maître de conférences à Sciences Po,https://www.hatvp.fr/pages_nominatives/gosselin-philippe,#4565AD,Opposition,Philippe Gosselin,0.2485400851855801,-0.1059390488537498,63,0.23735003083145131,-0.1011820238444708,0.01190961398537699,proche,True,False,43.0,0.6825396825396826,317.0,646,279,320,47,0,0.0727554179566563,0.0,0.9272445820433436,590,583,7,0.988135593220339,#4565AD,Opposition,Manche,1966-10-23,25.0,5.0
PA266808,0.3534938581385149,-0.12236389836202069,Rolland,Vincent,PO800508,LR,Les Républicains,LR,M.,VRO,2.0,Savoie,Collaborateur parlementaire,https://www.hatvp.fr/pages_nominatives/rolland-vincent-7763,#4565AD,Opposition,Vincent Rolland,0.3534938581385149,-0.1334957649367538,63,0.23735003083145131,-0.1011820238444708,0.11805956305869611,intermédiaire,False,False,62.0,0.9841269841269841,361.0,299,152,128,19,0,0.0635451505016722,0.0,0.9364548494983278,280,277,3,0.9892857142857144,#4565AD,Opposition,Savoie,1970-02-01,18.0,3.0
PA267042,0.1364754951413736,0.07825635744903091,Favennec-Bécot,Yannick,PO800514,HOR,Horizons et apparentés,HOR,M.,YFA,3.0,Mayenne,Directeur de cabinet,https://www.hatvp.fr/pages_nominatives/favennec-becot-yannick,#F8D434,Opposition,Yannick Favennec-Bécot,0.1364754951413736,0.0853756086449181,32,0.36736835455017997,0.17265580102653022,0.24944491871697105,intermédiaire,False,False,1.0,0.03125,259.0,293,70,203,20,0,0.068259385665529,0.0,0.931740614334471,273,259,14,0.9487179487179488,#F8D434,Opposition,Mayenne,1958-08-12,31.0,30.0
PA267306,-0.4040413678979414,-0.06520282937119952,Chassaigne,André,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Puy-de-Dôme,Retraité de l'éducation nationale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#991414,Opposition,André Chassaigne,-0.4040413678979414,-0.0711345560207369,24,-0.44827714807636426,-0.0031304918608414853,0.07622190847777004,proche,True,False,18.0,0.75,117.0,409,262,95,52,0,0.1271393643031785,0.0,0.8728606356968215,356,355,1,0.9971910112359552,#991414,Opposition,Puy-de-Dôme,1950-07-02,24.0,6.0
PA267318,0.4019445254701561,0.22881349175776602,Grelier,Jean-Carles,PO800538,RE,Renaissance,RE,M.,JGR,5.0,Sarthe,Avocat,https://www.hatvp.fr/pages_nominatives/grelier-jean-carles-9591,#61468F,Majoritaire,Jean-Carles Grelier,0.4019445254701561,0.2496294456039768,180,0.4749796691166661,0.30203815253062255,0.10342138634134754,intermédiaire,False,False,23.0,0.12777777777777777,414.0,254,52,202,0,0,0.0,0.0,1.0,254,254,0,1.0,#61468F,Majoritaire,Sarthe,1966-03-15,12.0,7.0
PA267324,0.2184043495236766,-0.054731948856221624,Gaultier,Jean-Jacques,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Vosges,Médecin biologiste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Jean-Jacques Gaultier,0.2184043495236766,-0.0597111033306894,63,0.23735003083145131,-0.1011820238444708,0.05016521012245175,proche,True,False,22.0,0.3492063492063492,294.0,302,120,168,14,0,0.0463576158940397,0.0,0.9536423841059604,288,277,11,0.9618055555555556,#4565AD,Opposition,Vosges,1963-07-13,10.0,39.0
PA267336,0.4938159609354481,0.3718722392843681,Giraud,Joël,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Hautes-Alpes,Administrateur civil hors-classe,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Joël Giraud,0.4938159609354481,0.4057027416300311,180,0.4749796691166661,0.30203815253062255,0.07232983867127017,proche,True,False,110.0,0.6111111111111112,528.0,1846,578,1254,14,0,0.0075839653304442,0.0,0.9924160346695556,1831,1816,15,0.991807755324959,#61468F,Majoritaire,Hautes-Alpes,1959-10-14,135.0,104.0
PA267429,0.2297628562502656,-0.11944016303887814,Cinieri,Dino,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Loire,Consultant sécurité,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Dino Cinieri,0.2297628562502656,-0.1303060473103933,63,0.23735003083145131,-0.1011820238444708,0.019771819971053355,proche,True,False,32.0,0.5079365079365079,304.0,677,264,314,99,0,0.1462333825701624,0.0,0.8537666174298375,571,546,25,0.956217162872154,#4565AD,Opposition,Loire,1955-07-09,57.0,46.0
PA267766,0.1052705872620054,-0.0015266892427551223,Bricout,Guy,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",18.0,Nord,Retraité fonction publique (hors enseignement),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F8D434,Opposition,Guy Bricout,0.1052705872620054,-0.0016655774375489,21,-0.031208049831521683,0.026608198901140342,0.1393484492693628,intermédiaire,False,False,20.0,0.9523809523809523,236.0,488,243,180,65,0,0.1331967213114754,0.0,0.8668032786885246,406,374,32,0.9211822660098522,#F8D434,Opposition,Nord,1944-02-18,11.0,18.0
PA267780,0.4804780729119718,0.24755063274988443,Firmin Le Bodo,Agnès,PO800514,HOR,Horizons et apparentés,HOR,Mme,AFI,7.0,Seine-Maritime,Pharmacien,https://www.hatvp.fr/pages_nominatives/firmin-le-bodo-agnes,#32B3CA,Minoritaire,Agnès Firmin Le Bodo,0.4804780729119718,0.2700711690449081,32,0.36736835455017997,0.17265580102653022,0.13565782029338896,intermédiaire,False,False,32.0,1.0,516.0,203,64,132,6,1,0.0295566502463054,0.0049261083743842,0.9655172413793104,195,195,0,1.0,#32B3CA,Minoritaire,Seine-Maritime,1968-11-20,29.0,1.0
PA267794,0.2663521990642167,-0.09830473901042586,Tabarot,Michèle,PO800508,LR,Les Républicains,LR,Mme,MTA,9.0,Alpes-Maritimes,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/tabarot-michele,#4565AD,Opposition,Michèle Tabarot,0.2663521990642167,-0.1072478607397649,63,0.23735003083145131,-0.1011820238444708,0.029144545462536392,proche,True,False,46.0,0.7301587301587301,322.0,159,89,60,10,0,0.0628930817610062,0.0,0.9371069182389936,149,146,3,0.9798657718120806,#4565AD,Opposition,Alpes-Maritimes,1962-10-13,17.0,16.0
PA267901,0.3236827188081259,-0.1524579489193425,Kamardine,Mansour,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Mayotte,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Mansour Kamardine,0.3236827188081259,-0.1663275752416954,63,0.23735003083145131,-0.1011820238444708,0.10041191914091527,intermédiaire,False,False,59.0,0.9365079365079365,342.0,218,76,133,9,0,0.0412844036697247,0.0,0.9587155963302753,209,208,1,0.9952153110047848,#4565AD,Opposition,Mayotte,1959-03-23,7.0,2.0
PA2952,0.1588737239604141,0.09292994092751937,Warsmann,Jean-Luc,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,JWA,3.0,Ardennes,Directeur de mutuelle,https://www.hatvp.fr/pages_nominatives/warsmann-jean-luc,#F8D434,Opposition,Jean-Luc Warsmann,0.1588737239604141,0.1013840987064943,21,-0.031208049831521683,0.026608198901140342,0.20131978092900413,intermédiaire,False,False,21.0,1.0,269.0,76,53,22,1,0,0.0131578947368421,0.0,0.986842105263158,73,64,9,0.8767123287671232,#F8D434,Opposition,Ardennes,1965-10-22,1.0,21.0
PA2960,0.6202088857605889,0.3327638675278389,Woerth,Éric,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Oise,Associé dans un cabinet d'audit international,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Éric Woerth,0.6202088857605889,0.3630365461838648,180,0.4749796691166661,0.30203815253062255,0.1484439117279574,intermédiaire,False,False,175.0,0.9722222222222222,593.0,916,293,616,7,0,0.0076419213973799,0.0,0.99235807860262,909,900,9,0.99009900990099,#61468F,Majoritaire,Oise,1956-01-29,137.0,122.0
PA309643,0.1586121092914282,-0.27717662379794955,Besse,Véronique,PO793087,NI,Non inscrit,NI,Mme,VBE,4.0,Vendée,Journaliste,https://www.hatvp.fr/pages_nominatives/besse-veronique,#8D949A,,Véronique Besse,0.1586121092914282,-0.3023923388499918,4,0.060142690255496754,-0.22749827637482367,0.1102912720389363,intermédiaire,False,False,3.0,0.75,268.0,127,71,29,27,0,0.2125984251968504,0.0,0.7874015748031497,95,94,1,0.9894736842105264,#8D949A,,Vendée,1963-08-11,4.0,1.0
PA330008,0.1522141668889904,-0.1156391997742114,Breton,Xavier,PO800508,LR,Les Républicains,LR,M.,XBR,1.0,Ain,Cadre territorial,https://www.hatvp.fr/pages_nominatives/breton-xavier,#4565AD,Opposition,Xavier Breton,0.1522141668889904,-0.1261592972860358,63,0.23735003083145131,-0.1011820238444708,0.08635464819621866,proche,True,False,2.0,0.031746031746031744,265.0,492,218,215,59,0,0.1199186991869918,0.0,0.8800813008130082,422,390,32,0.924170616113744,#4565AD,Opposition,Ain,1962-11-25,46.0,59.0
PA330240,0.3342638484202389,-0.14388954930410958,Ciotti,Éric,PO800508,LR,Les Républicains,LR,M.,ECI,1.0,Alpes-Maritimes,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/ciotti-eric,#4565AD,Opposition,Éric Ciotti,0.3342638484202389,-0.1569796787115017,63,0.23735003083145131,-0.1011820238444708,0.10590666065228609,intermédiaire,False,False,60.0,0.9523809523809523,350.0,280,107,167,6,0,0.0214285714285714,0.0,0.9785714285714284,274,267,7,0.9744525547445256,#4565AD,Opposition,Alpes-Maritimes,1965-09-28,3.0,22.0
PA330909,0.233653249413157,-0.0984442778871367,Descoeur,Vincent,PO800508,LR,Les Républicains,LR,M.,VDE,1.0,Cantal,Professeur agrégé de biologie,https://www.hatvp.fr/pages_nominatives/descoeur-vincent-3159,#4565AD,Opposition,Vincent Descoeur,0.233653249413157,-0.1074000939501667,63,0.23735003083145131,-0.1011820238444708,0.0046001571474837055,proche,True,False,37.0,0.5873015873015873,309.0,828,313,424,91,0,0.109903381642512,0.0,0.8900966183574879,732,721,11,0.9849726775956285,#4565AD,Opposition,Cantal,1962-12-13,40.0,8.0
PA331582,0.3423739125574001,0.2097364321314896,Vigier,Philippe,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,PVG,4.0,Eure-et-Loir,Biologiste A.I.H.P.,https://www.hatvp.fr/pages_nominatives/vigier-philippe,#CE5215,Minoritaire,Philippe Vigier,0.3423739125574001,0.2288168799563929,54,0.37938093421601815,0.2036192373081055,0.0375091951999595,proche,True,False,11.0,0.2037037037037037,352.0,713,203,508,2,0,0.002805049088359,0.0,0.9971949509116408,708,696,12,0.9830508474576272,#CE5215,Minoritaire,Eure-et-Loir,1958-02-03,3.0,40.5
PA331835,0.418204747952494,0.3356054477470796,Iborra,Monique,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Haute-Garonne,Retraitée de la Fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Monique Iborra,0.418204747952494,0.3661366347726935,180,0.4749796691166661,0.30203815253062255,0.06595570469145742,proche,True,False,36.0,0.2,437.0,582,162,419,1,0,0.0017182130584192,0.0,0.9982817869415808,580,557,23,0.9603448275862068,#61468F,Majoritaire,Haute-Garonne,1945-03-08,45.5,179.0
PA332228,0.2436675228935705,0.05666808673570326,Benoit,Thierry,PO800514,HOR,Horizons et apparentés,HOR,M.,TBE,6.0,Ille-et-Vilaine,Représentant de commerce,https://www.hatvp.fr/pages_nominatives/benoit-thierry,#32B3CA,Minoritaire,Thierry Benoit,0.2436675228935705,0.0618233783620041,32,0.36736835455017997,0.17265580102653022,0.16957312764393814,intermédiaire,False,False,3.0,0.09375,315.0,1128,442,565,121,0,0.1072695035460992,0.0,0.8927304964539007,1005,914,91,0.909452736318408,#32B3CA,Minoritaire,Ille-et-Vilaine,1966-09-13,32.0,32.0
PA332523,0.283874661195746,-0.06404454303032524,Dalloz,Marie-Christine,PO800508,LR,Les Républicains,LR,Mme,MDL,2.0,Jura,retraitée,https://www.hatvp.fr/pages_nominatives/dalloz-marie-christine,#4565AD,Opposition,Marie-Christine Dalloz,0.283874661195746,-0.0698708963698051,63,0.23735003083145131,-0.1011820238444708,0.05952926769039983,proche,True,False,55.0,0.873015873015873,331.0,687,232,421,34,0,0.049490538573508,0.0,0.950509461426492,645,622,23,0.9643410852713178,#4565AD,Opposition,Jura,1958-01-10,11.0,37.0
PA333285,-0.3507997892721667,0.18376486212102355,Garot,Guillaume,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,GGR,1.0,Mayenne,Cadre administratif,https://www.hatvp.fr/pages_nominatives/garot-guillaume,#DF84B5,Opposition,Guillaume Garot,-0.3507997892721667,0.2004825864959311,31,-0.31950661068872815,0.1081142433749919,0.08186744861367315,proche,True,False,8.0,0.25806451612903225,129.0,361,259,67,35,0,0.0969529085872576,0.0,0.9030470914127424,326,323,3,0.99079754601227,#DF84B5,Opposition,Mayenne,1966-05-29,26.0,16.0
PA333421,0.0313665902288338,0.06156895200429177,Pancher,Bertrand,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Meuse,Directeur du développement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F8D434,Opposition,Bertrand Pancher,0.0313665902288338,0.0671700922755031,21,-0.031208049831521683,0.026608198901140342,0.0716787265248383,proche,True,False,15.0,0.7142857142857143,171.0,321,171,130,20,0,0.0623052959501557,0.0,0.9376947040498442,293,276,17,0.9419795221843004,#F8D434,Opposition,Meuse,1958-06-05,2.0,16.0
PA334116,0.4202859894464799,0.26087950051612596,Maquet,Jacqueline,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Pas-de-Calais,Directrice de mission,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Jacqueline Maquet,0.4202859894464799,0.284612609960193,180,0.4749796691166661,0.30203815253062255,0.06845022448111743,proche,True,False,38.0,0.2111111111111111,439.0,751,241,509,1,0,0.0013315579227696,0.0,0.9986684420772304,750,748,2,0.9973333333333332,#61468F,Majoritaire,Pas-de-Calais,1949-05-13,35.0,30.0
PA335054,-0.2686712107173498,0.09921205682390181,Karamanli,Marietta,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,Mme,MKA,2.0,Sarthe,Professeur dans l'enseignement supérieur,https://www.hatvp.fr/pages_nominatives/karamanli-marietta,#DF84B5,Opposition,Marietta Karamanli,-0.2686712107173498,0.1082377203893191,31,-0.31950661068872815,0.1081142433749919,0.05160897999031201,proche,True,False,27.0,0.8709677419354839,150.0,583,385,161,37,0,0.0634648370497427,0.0,0.9365351629502572,545,537,8,0.9853211009174312,#DF84B5,Opposition,Sarthe,1964-12-18,7.0,25.0
PA335612,-0.5465914637347818,0.0024830733146459882,Lecoq,Jean-Paul,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,JLC,8.0,Seine-Maritime,Électricien,https://www.hatvp.fr/pages_nominatives/lecoq-jean-paul,#991414,Opposition,Jean-Paul Lecoq,-0.5465914637347818,0.0027089670725593,24,-0.44827714807636426,-0.0031304918608414853,0.0984744473320994,proche,True,False,2.0,0.08333333333333333,76.0,504,355,123,26,0,0.0515873015873015,0.0,0.9484126984126984,476,468,8,0.9831932773109244,#991414,Opposition,Seine-Maritime,1958-10-13,4.0,23.0
PA335999,-0.4548847356574249,0.1284232374156078,Batho,Delphine,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,Mme,DBT,2.0,Deux-Sèvres,Cadre territorial,https://www.hatvp.fr/pages_nominatives/batho-delphine,#77AA79,Opposition,Delphine Batho,-0.4548847356574249,0.1401063429977485,23,-0.46809266004100536,0.13204901020372398,0.013696550472050387,proche,True,False,13.0,0.5652173913043478,100.0,533,351,145,37,0,0.0694183864915572,0.0,0.9305816135084428,496,489,7,0.9858870967741936,#77AA79,Opposition,Deux-Sèvres,1973-03-23,18.0,20.0
PA340343,-0.2610871296699358,0.11615166412252241,Saulignac,Hervé,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,HSA,1.0,Ardèche,Cadre (entreprises publiques),https://www.hatvp.fr/pages_nominatives/saulignac-herve-8266,#DF84B5,Opposition,Hervé Saulignac,-0.2610871296699358,0.1267183822865659,31,-0.31950661068872815,0.1081142433749919,0.05896978798315179,proche,True,False,28.0,0.9032258064516129,151.0,571,394,138,39,0,0.0683012259194395,0.0,0.9316987740805605,532,530,2,0.9962406015037594,#DF84B5,Opposition,Ardèche,1970-11-06,12.0,7.0
PA340643,0.4589221527619878,0.23960342011080168,Royer-Perreaut,Lionel,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Bouches-du-Rhône,Cadre,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Lionel Royer-Perreaut,0.4589221527619878,0.2614009710161513,180,0.4749796691166661,0.30203815253062255,0.06446657772687638,proche,True,False,77.0,0.42777777777777776,490.0,1567,482,1058,27,0,0.0172303765156349,0.0,0.982769623484365,1539,1515,24,0.9844054580896686,#61468F,Majoritaire,Bouches-du-Rhône,1972-11-13,170.0,154.0
PA342196,-0.3199505929855156,0.09067909308343229,Rouaux,Claudia,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,Mme,ROC,3.0,Ille-et-Vilaine,Gestionnaire à l'INRAE,https://www.hatvp.fr/pages_nominatives/rouaux-claudia,#DF84B5,Opposition,Claudia Rouaux,-0.3199505929855156,0.0989284834578393,31,-0.31950661068872815,0.1081142433749919,0.017440802331576712,proche,True,False,19.0,0.6129032258064516,142.0,586,395,135,56,0,0.0955631399317406,0.0,0.9044368600682594,528,525,3,0.9943181818181818,#DF84B5,Opposition,Ille-et-Vilaine,1963-10-13,25.0,11.0
