acteur_id,dim1,dim2
PA721710,0.4320826132381495,-0.3522824904522425
PA721722,0.5088419123761186,-0.3634225478153297
PA721750,0.4577899811305617,-0.3243675280892743
PA721760,0.3938630142130469,-0.199290676395619
PA721816,0.1749978038908675,0.1790006724854968
PA721828,0.4508731067308626,-0.2658420787397566
PA721844,0.4479266733804776,-0.3350974728189188
PA721852,0.5722444237222175,-0.4089375037869114
PA721880,0.5070478134877595,-0.3133558791818845
PA721896,-0.5464117825723126,-0.0767292559712074
PA721916,0.5214386049364123,-0.3335497449233527
PA721932,0.1165856434575463,0.8835484272036366
PA721960,-0.7498316405488141,-0.0650059888834481
PA721976,0.3989799104968589,-0.21995050628627
PA721984,0.2493909491984127,-0.1169383668523532
PA722000,0.4801794098661069,-0.3674927535226058
PA722038,0.405845733370231,-0.3138489508820891
PA722046,0.5037931880061309,-0.3629439161892596
PA722054,0.4432416155675873,-0.3337270542942521
PA722070,0.4194554732160961,-0.1962229183189922
PA722102,0.4306108379081783,-0.2018492400593989
PA722110,-0.3531652097290215,0.0555771832828031
PA722134,0.4299965918035641,-0.2882108637330503
PA722142,-0.6767849003006963,0.0168258918155241
PA722150,0.4540808853314334,-0.3499532515170264
PA722162,0.4362472857226981,-0.2347947779055635
PA722202,-0.3279273582345682,0.0512512375552431
PA722252,0.3357310642650564,-0.2687604367124867
PA722284,0.4227427624466982,-0.2207218145572826
PA722292,0.4361589040517163,-0.2922006756641249
PA722308,0.276539926082888,0.165789428660336
PA722336,0.4106622968357778,-0.206052785204463
PA722344,-0.4388342720362173,-0.154834684235159
PA722358,0.4849242864160515,-0.3424973819165485
PA722366,0.528326053161408,-0.3937050671794505
PA722374,0.4820138675025441,-0.2391376522966342
PA722382,0.4751279867189448,-0.3375192356256358
PA722390,0.2258798406278256,0.1438918146671216
PA722398,0.4690820034175962,-0.2591926212984027
PA736201,-0.473681874616211,-0.1502762091228268
PA757225,0.4440659711489989,-0.2607667573149539
PA774954,0.2718785875953841,0.1478599533523285
PA774958,-0.322304600102232,-0.107649494762637
PA774960,-0.2161628677683151,-0.0992226270141733
PA774962,-0.5057048214110553,-0.0342604331872301
PA783457,0.2252240028618135,0.1352125234635682
PA791812,-0.7407908517582614,-0.0802787015133844
PA791824,-0.6763900859412357,-0.0499819205784319
PA793094,0.2204274606275086,0.1399452025615873
PA793102,0.0828026689401699,0.5412940950686204
PA793110,-0.8709394686169406,-0.1015846404391489
PA793122,0.3274733539542583,-0.1662289873122177
PA793134,0.0975485389814338,0.6253368732628376
PA793146,0.1549184671894121,0.9879272587208447
PA793158,0.116937019182818,0.6013065768762419
PA793166,0.1347174430333401,0.7628415971949575
PA793174,-0.4138679479276649,0.0298111322305446
PA793182,0.0856328842029749,0.7633884344228957
PA793190,0.5317433389317687,-0.3500807374642301
PA793194,0.385193837350203,-0.2037793169909361
PA793210,-0.0551811811093308,-0.0992695452634125
PA793218,0.1560566662816926,0.7995550984609578
PA793230,0.1012617222948553,0.6515951721468354
PA793238,0.1169954149396846,0.8462793309695136
PA793246,0.0723107613798865,0.6957370007213879
PA793254,0.1271226864777666,0.8594527651502198
PA793262,-0.7552850431397131,-0.1475903464927678
PA793270,0.4110205789888007,-0.3359808753528932
PA793278,0.4379460385524682,-0.2581848754407804
PA793282,0.4417404871970365,-0.3323148735257896
PA793290,0.0675525162509431,0.6866891665665916
PA793298,0.0754291431133468,0.6610872423509236
PA793306,0.3888464925327247,-0.2017139350741904
PA793314,0.0976674705602727,0.6635669040253522
PA793322,0.1906425879669674,0.059585378285974
PA793330,0.0936875516024552,0.8413426745405619
PA793342,0.1800010413819868,0.0832354504450262
PA793354,0.1027705698841645,0.6116737203730499
PA793362,0.0475593797693145,0.6915090331163012
PA793374,0.0981890559437763,0.6771832979319603
PA793382,0.1947770694448012,0.8626848225746332
PA793394,-0.3401916447522953,-0.1229816511458343
PA793398,0.3282492166423018,-0.1467052834570311
PA793416,0.5623853480684338,-0.3589721807647137
PA793432,0.0850930056659687,0.8087397761325925
PA793444,-0.759853304371357,-0.0891608689128561
PA793452,-0.7233123959849882,-0.0870346098188641
PA793464,-0.7164532226856931,-0.0950550216594021
PA793476,0.2061480377520401,0.1120987623044382
PA793500,0.4203620441224084,-0.3067524312226953
PA793508,0.186347596659117,0.1365402578383147
PA793520,0.3233494400823105,-0.1895380733724791
PA793528,0.476958175307885,-0.3073697540492587
PA793532,-0.7838681667093341,-0.1208182694644374
PA793548,0.097929588989376,0.8483261111138634
